Text,Language
"Ulispeak na the holy spirit kupitia mdomo ya servant wako,mbuyuz wetu Davie:"" 'Mbona ma nations zinaleta hasira na wadhii wanapanga mipango empty?",Sheng
Kings masonkwo wa the earth washa take stand zao na ma leaders washa gather tugezza against bwana mdosi na against yule annointed wake.',Sheng
"Cha ukweli Hero na Pontius Pilate walimeet pamoja na ma nations zingine pamoja na wadhii wa Israel kwa hiijiji kuchora mradi against servant wakomholy, JC, mwenye uli annoint.",Sheng
Walido chenye power yako na will yako ilidecide kabla that i happen.,Sheng
"Sa bwana mdos, consider vitisho zao na u make ma servants wako wa speak word yako kimangoto.",Sheng
"Stretch outmkono yako kuheal na ku perform ishara miraculous pamoja na ma wonders kupitia jina ya servant wako JC.""",Sheng
"Bahada yao kupray, place yenye walikuwa wakidunga meeting ika shakeiwa.Na wakajazwa wote na the holy spirit wakanego word ya sir Godi na boldness.",Sheng
"Wote believers wenye walikuwa hapo walikuwa in one mind na heart moja. Hanakumse alileta kujua ati chochote chake kilikuwa chake pekee, lakini wote walishare kila kitu chenye walikuwa nacho.",Sheng
"Sa na nguvu zingine meja ma apostles walizidi ku testify ju ya kuraushwa kwa bwanamdos Jc from the dead, na grace inginetumassoive ilikuwa juu yao wote.",Sheng
"Sa day moja, Peter na Johnie walikuwa wapipanda juu kwa temple ile matime ya maombi - masaa tisa ivi afte.",Sheng
"Sa mse mmoja cripple toka kuzaliwa alikuwa akibebwa hadi kwa gate ya temple inaitwa beautiful, place alikuwa akiwekwa kila day ku omba omba toka kwa wale wadhi walikuwa wakiingia kwa temple.",Sheng
"Vile Peter na Johnie walikuwa karibu kuingia, akawauliza wamkanje munde kiasi.",Sheng
"Peter akamcheki straight kama tu Johnie.Alafu Peter akadai, ""Ebu tucheki!""",Sheng
"Kisha Peter akadai,""Masilver ama gold hatuna,lakini chenye niko nacho nakugei. Katika Jina la Jesus christ yule jamaa wa Nazareth, tembea.""",Sheng
"Akimkwachu by the right hand, akamsaidia kurauka,na vi instant miguu za jamaa na ankles za jamaa zikapata nguvu.",Sheng
"Akajump kwa miguu zake na kuanza kutembea. Kisha vile aliishia nao kwa verandah za temple, akiwalk na kuruka tu na kupraise sir Godi.",Sheng
"Vile wadhii wote walicheki akitembea na kupraise sir Godi,",Sheng
"Wakamrecognize kama yule jamaa same tu mwenye alikuwa akipoleaga akibeg kwa mlango ya temple, hapo kwa gate iliitwaga Beautiful,na wakajazwa na kushangaa na kujazzika at chenye kilim-happenia.",Sheng
"Sa beggar akizidi kushikilia akina Pitaa na Johnie, wadhii wote walikuwa wameshangaa na walikam wakikimbia kwao iyo place iliitwaga porch ya Solomon.",Sheng
"Vile Pitaa alicheki hivi akawashow: ""Wadhii wa-israel, mbona hii inawa surprise? Mbona mnastare at sisi ni ka kwa nguvu zetu ama ju si ni wase godly saana ati tume make huyu jamaa a walk?",Sheng
"Yule God wa Abraham, Izzo na Jacob, buzzenga wa mambuyus wetu, amesha glorify servant wake JC. Mlimsare over amadwe, na mkamruka mbele ya Pilate, ingawa Pilate alikuwa ameshapanga kumwachilia a go.",Sheng
Mlisha m-disown yule mse holy na mse righteous na kudai ati jamaa mwuwaji asareiwe kwenu.,Sheng
"Mlimada yule mwanzo wa life, lakini sir Godi alimraise toka from the dead. Si ni ma witness wa hii.",Sheng
"By faith katika jina la Yesu, this jamaa mwenye mnacheki na mwenye mnajua alimakeiwa mstrong. Ilikuwa katika jina la yesu na faith yenye inakam through yeye that aligeiwa healing complete kwake, ka vile nyi wote mnacheki.",Sheng
"""sa mabro, namesea kuwa mli act kwa kuto jua, kama tu ma leaders wenu.",Sheng
"Lakini hivi tu njo sir Godi alifulfill chenye kilielezewa through ma prophets wote, akidai that Kristo wake ange go through na kusuffer.",Sheng
"Repentini basi na m-turn kwa sir Godi, njo hata dhambi zenu zi wipe-iwe off, halafu hadi matimes za kucheki refreshing zitakam from sir Godi,",Sheng
"na that pia a send Christ, mwenye ali appointiwa ju yenu- yaani Jesus.",Sheng
"Lazima tu abaki heaven hadi ile ma time inakam for sir Godi ku restorekila kitu, kama tuvile ali promise kitambo kupitia maprophets wake wa holy.",Sheng
"Ju Mosee alidai aje, ""Bwana mdosi sir Godi wenu atawa appointia prophet kama mimi toka kwa wasee wenu; na ni lazima mskize kila kitu chenye anawashow.",Sheng
Mse yeyote mwenye hawezi mskiza atachujwakabisa from among wadhii wake.',Sheng
Vi sudden sauti kama upepo strong ajabu ikakam toka heaven na kujaza hao mzima place walikuwa wamebangaiza.,Sheng
Wakacheki chenye kilikuwa kama ulimi za moto zikiachana na kukam kutulia ju ya kila mmoja wao.,Sheng
Wote wakajazwa na holy spirit na wakaanza kubonga na lugha zingine mbichi vile holy spiritaliwawezesha.,Sheng
Sa walikuwa awakipoleaga ndani ya jerusa wasee fulani God fearing toka kila nchi chini ya heaven.,Sheng
"Vile waliskia hii sound, rende moja ikakam pamoja ikiwa imeshangaa,ju kila mmoja wao aliskia wale wafuasi wa JC wakibonga language yao ya home.",Sheng
"Wakiwa wameshangazwa vimeja wakauliza: ""Si hawa wadhii wote wanabonga wanatokezea Galilee?",Sheng
Basi itakuwaje ati kila mmoja wetu anawaskia na mothertongue yake?,Sheng
"Ma Parthians,ma Medes ma Elamites;wase wanaishi Mesopotamia, Judea na Cappadocia, Pontus na Asia,",Sheng
"Hadi Phrygia na Pamphylia, Egypt na hadi places zingine huko ma Libya karibu na Cyrene; hata wdhii toka Rome",Sheng
"(Wote ma Jew na wase wameconvert hadi Judaism); Wase waCrete na waarabu - tunawaskia wakibonga zile wonders za sir Godi na mother tongue yetu!""",Sheng
"Wakiwa wamejazzika na pia wameshangaa, wakaulizana niaje, ""Hii inamaanisha what?""",Sheng
"Wengine, lakini, wakawachongoa wakidai, ""Hawa wadhii wamekunywa kamnyweso mob.""",Sheng
"Kisha Peter akastand up na wale eleven, akaraise voice yake na kushow crowd niaje: ""Ma jews wenzangu na wasee wote wanapoleaga Jerusa, wacha niwashow explanation ya hii situation; skizeni vi careful chenye nawashow.",Sheng
"Hawa wasee sio drunk,ka mnavyodhani. Si ni saa tatu tu morning!",Sheng
"Zi, Hi ni ile story ilibongeshwa juu yake na higher man Joel:",Sheng
""" ' Siku za mwisho, sir Godi anadai aje, Nitapour outSpirit yangu juu ya wadhii wote. Ma sons wenu na ma daughters wenu wataprophesy, majamaa wenu wa young watacheki visions, wazae wenu wata dream dreams.",Sheng
"Hadi juu ya ma servants wangu, wote majamaa na madem, nitapour out spirit yangu hizo ma days, na wataprophesy.",Sheng
"Nitawashow ma wonders juu kwa heaven  na ishara chini kwa earth, blood na nare na moshi heavy.",Sheng
jua itabadilishwa kuwa giza na mwezi itabadilishwa kuwa blood kabla ya kufika kwa ile siku bwaku na glorious ya sir Godi.,Sheng
Na kila mse atacall on the name of the lord atasevika.',Sheng
"""Majamaa wa Israle, skizeni hapa ivi: Jesus wa Nazareth alikuwa mse amepewa marks na sir Godi kwenu kupitia ma miracles, ma wonders na ishara, zenye God ali do kati yenu, vile nyi wenyewe mnamesea.",Sheng
"Huyu mse alipeanwa overkwenu kupitia njaro na mpango za mapema za sir Godi njo plan yake i stand; na nyinyi, kupitia msaada ya wasee wicked, mkam mada kwa kumpigilia ma nails kwa cross.",Sheng
"Lakini sir Godi aka mraise up toka the dead, akamfree toka the agony of death, ju ilikuwa impossible for death kubaki imemshikilia.",Sheng
"Davie alisema kumhusu: "" 'Nilicheki thelord kila saa mbele yangu. Ju ye ako at mkono yangu ya right, sitajawahi shakeiwa.",Sheng
"Kwa hivo heart yangu iko glad na ulimi yangu inawika mawimbo; mwili wangu pia itaishi na hope,",Sheng
"ju hautani abandon kwa grave, wala hautakubalia mse wako mholy acheki decay.",Sheng
Umefanya nimesee njia za life; utanijaza na furaha kwa presence yako.',Sheng
"""Ma bro,nawashow vi confidently kuwa yule mbuyuz mkuu Davie alidedi akazikwa, na kaburi yake iko hapo hadi today.",Sheng
Lakini alikuwa prophet na alimesea chenye sir Godi alikuwa ame promise kwa kiapo that ange wekelea mmoja wa wajukuu wake kwa throne yake.,Sheng
"Akicheki chenye kilikuwa mbele, alibonga ju ya resurrection ya christ, vile hakuwa abandoned kwa grave,wala vile body yake haingeoza.",Sheng
"Sir Godi amerausha huyu Jc tyo life, na si wote ni ma witnesse wa hizi fact.",Sheng
"Ameinuliwa hadi mkono wa right wa sir Godi, asha receive toka kwa the father ile holy spirit ili promisiwa na asha pour out chenye sa mnacheki na kuskia.",Sheng
"Ju Davie hakupanda juu hadi heaven, na bado alisema,"" 'The lordalisema tomy lord: ""polea at my right hand",Sheng
"hadi vile nita make ma haters wako wakuwe stool ya kukanyagia ya miguu zako."" '",Sheng
"""Kwa hivyo wacha Israel yote ikuwe sure juu ya hii: sir Godi asha make Jesus,mwenye mlicrucify, akuwe both bwana mdosi na kristo.""",Sheng
"Vile wadhiiwaliskia hii story,walifeel wamekatwa hadi kwa heart wakamshow Pitaa na wadhii wale wengine mitume, ""Mabros, sa ninini tutado?""",Sheng
"peter akawajibu niaje, ""Repent na mubaptiziwe,kila mmoja wenu, kwa jina la Yesu Kristo njo mupate kusamehewa madhambi zenu. amtapokea ile gift ya holy spirit.",Sheng
"Hii promise ni yenu na watoi wenu na wadhii wote wako karibu na far-ya wote wenye sirGodi mungu wetu atacall.""",Sheng
"Na maword zingine mob akawa warn; na akaplead nao, ""Jiokoeni from hii generation corrupt.""",Sheng
"Wale wote waliaccept message yake walibaptisiwa, na karibu wadhii three k wakaongezwa kwa number yao kama member iyo day.",Sheng
"Wakajitolea kabisa kwa ma teachings za aposltes na kwa fello, kwa kuhave holy communion na kwa kupray.",Sheng
"Kila mse alibaki amejazika sana namshangao, na ma ishara zingine mob miraculous zili doiwa na ma apostles.",Sheng
"Sa kwa mbuku ya mine, edition ya last kuchora, Buda Theo, nilichorea ju ya kila samo JC alianzisha ku do na ku teach",Sheng
"hadi mpaka vilee, vile alipokelewa majuu into heaven, of course baada ya kutoa ma instructions kupitia Holy Shpiri kwa ma apostles wenye alikuwa amechose.",Sheng
"Baada ya ye ku-suffer, alijionyesha kwa hawa wadhii na akageiana proof mob za nguvu, za ku convince wadhii alikuwa alive. Aliwatokezea over period ya masiku forty na kuwazungumzia kuhusu kingdom ya sir Godi.",Sheng
"Time moja, vile alikuwa akidishi nao, aliwagei hii amri: ""Msitoke from Jerusa, lakini tulieni",Sheng
"mkingoja gift yenyembuyuwangu wa heaven aliwapromise, yenye mmeskia nikibongajuu yake.",Sheng
"Ju Johnie alibaptize na wode, lakini siku kiasi tu zinakam mtabaptiziwa na the holy spirit.""",Sheng
"So vile walikutana pamoja, walimwuliza, ""Bwana, ni we utahakikisha time hizi that kingdom itarudi kwa Israel?""",Sheng
"Akawashow: ""Sio for nyinyi kumesea the times ama the dates zenye mzae ameseti na his own authority.",Sheng
"Lakini mtapokea nguvu venye holy spirit atakam juu yenu; na mtakuwa mashahidi zangu Jerusa, hadi kwote Judea na Samaria, na hadi mwisho wa earth.""",Sheng
"Baada yake kubonga ivo, alikwachuliwa mbele ya macho yao live, na cloud ikamhide from sight.",Sheng
"Walikuwa wamesimama ivo wakingethia juu na bidii kwa sky vile alikuwa akiishia,hapo hapo suddenly tu wadhi wawili wamedunga white wakasimama kando yao.",Sheng
"Wakanego aje,""Wadhi wa Galilee, mbona mnasimama hapa mkicheki sky ivo? Huyu huyu JC, mwenye amekwachuliwa from nyinyi hadi heaven, atarudi back style mmemcheki ameishia heaven.""",Sheng
"Kisha walirudi Jerusa toka hill inaitwa Mount Olives, place ilichukuaga sabbath mzima kufika na route .",Sheng
"Vile walifika, waliishia upstairs hadi ile room place walikuwa wakitulia. Wale wadhi walikuwa hapo ilikuwa Peter, Johnie, Jaymo na Drew; Philo na Toma, Barthes na Marto; Jaymo mtoi son wa Alfie na Simo yule Jamaa wa chama cha maZealot,na Judee mtoi chali wa Jaymo.",Sheng
"Wote waka join pamoja wakiwa wamestand in prayer kila mara, wakiwa na ma mathe na Meri yule matha wa JC, na mabro wake.",Sheng
Hizo siku Joh Pitaa alistand up katikati ya ma believers (rende ya wadhi kama soo moja na twenty),Sheng
"alafu akasema, ""Ma bro niaje, ile scripture ili have kufulfilliwa yenye holy spiritalibonga zamo kupitia mouth ya Davie ju ya Judee, mwenye alikuwa guide ya wale wadhii walishika JC-",Sheng
"alikuwa kwa namba yetu kama member na alishare hii huduma.""",Sheng
"(Lakini na ile munde ya zawadi yenye aliget ju ya vile alikuwa mwiked, Judee aliboti shakee;hapo akafall flat body yake ika burst hadi matumbo zake zikatoka nje.",Sheng
"Kila mse Jerus aliskia hii stori,so waka call iyo shake na kilugha Akeldama, yaani, shakee ya damu.)",Sheng
"Tena bahadayez Jesus akatokezea wafuasi wake, kando ya sea ya Tiberias. Ili happen ivi:",Sheng
"Simon Peter, Thomas AKA Didymus, Nathaniel yule wa Cana ya Galilee, wale sons Zebedayo na wafuasi mbe wengine walikuwa tugezza.",Sheng
"Simon Peter akawashow, ""Mi naishia out kufish."" Wakamshow,""tutaishia na wewe."" Kwa ivo wakaishia out wakapanda boat, lakini hiyo night hawakushika anything.",Sheng
"Ngware asubuhi, JC akasimama kwa ufuo, lakini wale wafuasi hawakumesea that ilikuwa Jesus.",Sheng
"Akawaita kuwauliza, ""Majamaa, hamna any fish?"" ""Wakamshow, ""zi.""",Sheng
"Akasema, ""Tupeni net kwasideya right ya boat na mtaget kadhaa."" Vile walitupa neti,walishindwa kuchomoa net kwa maji kuweka kwa boat ju ya vile walishika samaki mob.",Sheng
"Kisha yule mfuasi mwenye JC alipenda akashow Peter, ""Nibwana mdosi!"" Vile tuSimon Peter aliskia akisema, ""Ni bwana mdosi,""akajifunga nguo yake ya nje (Ju alikwa ameivua) akaruka ndani ya maji.",Sheng
"Wale wafuasi wengine wakafuatilia wakiwa ndani ya boat, wakivuta ile net imeshona ma fish, ju hawakuwa far na ufuo, kedo ninety meters.",Sheng
"Vile waliland, wakacheki nare ya makaa hapo, ka barbeque kafish juu yake, na dibre kiasi.",Sheng
"JC akawashow niaje, ""Ebu leteni fish kiasi hapo kwa zenye mmeshika tu saa hii.""",Sheng
"Simon Peter akapanda juu ya boat akakokota net hadi kwa ufuo. Ilikuwa imeshona samaki wa soo ka, , lakini bado na fish mob hivo haikuraruka.",Sheng
"JC akawashow,""Kamini mjitibu ka breako."" Hanaku hata disciple mmoja mwenye alimwuliza, ""We njo nani?"" Walimesea ilikuwa JC.",Sheng
"JC akakam akakwachu ile loaf akawagei, alafuaka do ivo ivo na ile fish.",Sheng
Sa hii ilikuwa mara ya tatu JC ali tokezea kwa wafuasi wake after akuwe raised from the dead.,Sheng
"Vile walikuwa wamemada kudishi, JC akabongesha Simon Peter kumshow, ""Simo mtoi wa Johnie, for real unanipenda ukweli kuliko hivi?"" Peter akamshow, ""Ndio bwana mdosi, unamesea nakupenda."" JC akamshow, ""Feed Kondoo za mine.""",Sheng
"Tena JC akasema, ""Simo mtoi wa Johnie, kwani unanipenda for real? Akamjibu, ""Eeh, bwana mdosi, unamesea that nakupenda."" JC akamshow, ""Chunga kondoo zangu.""",Sheng
"Ile time ya tatu akamshow,""simo mtoi wa Johnie, unanipenda?"" Peter akakuwa hurt ju JC alimwuliza mara ya tatu, ""Je unanipenda?"" Akasema, ""Lord, unamesea kila kitu; unajua nakupenda."" JC akamshow, Feed kondoo za mine.""",Sheng
"Nakushow ukweli, vile ulikuwaga yankee ulijivalisha mwenyewe na kuishia ile place ulitaka; lakini vile utakuwa mu old utastretch out mkono yako, na mse mwengine atakuvalisha kladina kukulead ile place hautaki kuishia.""",Sheng
"Jesus akasema ivo kuwashow ile kind ya kudedi by which Peter ange glorify sir Godi.Kisha akamshow niaje, ""Nifuate!""",Sheng
"Peter akageuka akacheki yule disciple mwenye JC alipenda akiwafuata. (Huyu alikuwa yule jamaa mwenye alikuwa ame leanback akilalia JC ile time ya supper na alikuwa amedai, ""Bwana mdosi, nana anaenda kuku betray?"")",Sheng
"Vile Peter alimcheki, aliuliza, ""Bwana mdosi, na je, what about huyu jamaa?""",Sheng
"Sa katika hizo madays, vile namba ya mamemba ilikuwa ikiongezeka, wayahudi wenye walitokezeaga Greece wakazusha sana ju ya wayahudi mahebrew- ati ju ma widows walikuwa wakilengwa katika ile projo ya kusambaziwa dishi daily.",Sheng
"Ju ya hiyo food scandal, wale wadhii disciples twelve wote tugezza wakagazza wakisay niaje,"" Haiwezi kuwa right kwetu ati tulenge huduma ya word ya Sir Godi njo tuanze kukimbizana na order za dishi kwa matebo.",Sheng
"Mabruzza, chagueni mtu saba kati yenu wenye wanameseka kuwa wamejazwa na Roho na hekima. Tutapeana hii janta na responsibility yote kwao",Sheng
"na tutaweka attention yetu kwa maombi na huduma ya word.""",Sheng
"Hii proposal ilikuwa smarta, ikafurahisha wadhii wa group yote. Wakachagua Steve, mse amejaa imani vifiti na mwenye ako na Holy Spirit; pia Phillo, Procorus, Nicanor, Timon, Parmenas na  Nico toka Antioch, mse aliconvert to Judaism.",Sheng
"Wakapresent hawa wadhii kwa ma apostles, wakawaombea na kuwawekelea mikono.",Sheng
"So word ya Sir Godi ikasambaa. Ile namba ya wafuasi Jerusa ikazidi kujaajaa chap chap, na rende bwaku ya mapriests wakakuwa obedient kwa the faith.",Sheng
"Sa Stevo, mdhii alikuwa amejawa na grace na nguvu  ya sir Godi vinomient, alikuwa aki do ma signs miraculous sana kati ya wadhii.",Sheng
"Lakini pia opposition ikatokea toka kwa mamemba wa synagogue ya wadhii free (Ka vile ilimeseka) - wayahudi wa Cyrene na Alexandria pia tena wadhii wa Cilicia na Asia. Hawa wasee walianza kuzua arguments na Stevo,",Sheng
lakini hawengemake kutoboa wisdom yake ama yule Roho aliongelea kupitia.,Sheng
"Kisha wakaconvince wadhii in secret wakam waseme, ""Tumeskia Stevo akibonga maneno za blasphemy against Mose na against Sir Godi.""",Sheng
"So wakazua wadhii na wazae na kuwachokora, pia pamoja na mamode wa law. Wakakwachu Stevo na kumleta mbele ya Sanhedrin.",Sheng
"Wakaproduce mawitness wa uwongo wenye walitestify, ""Huyu Chali hawachagi kubonga against Holy spirit na against sheria.",Sheng
"Ju tumesha skia akinego ati huyu Jesus wa Nazareth atadestroy hii place nakubadilisha customs za Mose zenye aligeana down kwetu.""",Sheng
"Wote wenye walikuwa wakipolea kwa Sanhedrin wakacheki Stevo kwa makini, na wakacheki that face yake ilikuwa ka face ya Angel.",Sheng
"Sa Jamaa mmoja anaitwa Ananias, pamoja na wife wake Sapphira, pia walikinda kipande ya maburungo zao.",Sheng
"Bado wife wake akimesea kabisa Ananias akapiga operation ya kiasi ya hizo doh kando za kujipanga nazo, lakini akaletatherest akaseti kwa miguu za ma apostles.",Sheng
"Manze Peter akabonga, ""Ananias niaje shaito amejaa kwa heart yako ivo hadi umepanga Holy spirit mauongo na ukaji wekea kiasi yaile munde uliget from kuuza shake yenu?",Sheng
"Si ilikuwaga yako bafore ikindwe? Na vile ilikindwa,simunde ilikuwa yakop ku do chenye ungetaka? Ni what ilikufanya u think ku do kitu ka iyo?Hujadanganya wasee umedanganya sir Godi.""",Sheng
"Vile Ananias aliskia ivo, akadunda down akakick. Na njeve meja ikakwachu wadhii wote wenye waliskizia chenye kilihappen.",Sheng
"Kisha mavijanaa chali wakakam mbele, wakafunika body yake, wakambeba wakamzika.",Sheng
"Kedo masaa matatu bahadayes waif akatokezea, na hakumesea ni nini kilikuwa kimehappen.",Sheng
"Peter akamwuliza niaje, ""Nishow je? Hii njo ile price yenye wewe na Ananias mliget for iyo shake?"" Waif akasema,""Eeh, hiyo njo price yake.""",Sheng
"Pitaa akamshow niaje, ""Mbona mli agree kutest Spirit wa sir Godi? Cheki! Zile miguu za majamaa wali bury hazi wako ziko kwa dooa,na watakubeba wewe pia.""",Sheng
